Tipo de produto florestal;Tipo de Floresta;Tipo de Uso;Tipo de produto extrativo (com código);Tipo de produto extrativo;Unidade de Medida PEVS;Unidade de Medida transformada;Ano_PEVS;Quantidade PEVS;Quantidade transformada;Valor (mil reais)
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2006;61077;61077;94263
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2007;65652;65652;79065
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2008;58061;58061;66832
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2009;56565;56565;76331
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2010;71073;71073;126026
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2011;71619;71619;137528
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2012;73776;73776;117688
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2013;71853;71853;127375
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2014;72007;72007;203424
PFNM;Floresta Natural;Alimentícios;1.1 - Açaí (fruto) (Toneladas);Açaí (fruto);Toneladas;Toneladas;2015;216071;216071;480450
PFNM;Floresta Natural;Alimentícios;1.2 - Castanha-de-caju (Toneladas);Castanha de cajú;Toneladas;Toneladas;2015;2160;2160;4670
PFNM;Floresta Natural;Alimentícios;1.3 - Castanha-do-pará (Toneladas);Castanha-do-Pará;Toneladas;Toneladas;2015;40643;40643;107443
PFNM;Floresta Natural;Alimentícios;1.4 - Erva-mate (Toneladas);Erva-mate;Toneladas;Toneladas;2015;341251;341251;399589
PFNM;Floresta Natural;Alimentícios;1.5 - Mangaba (fruto) (Toneladas);Mangaba;Toneladas;Toneladas;2015;663;663;1575
PFNM;Floresta Natural;Alimentícios;1.6 - Palmito (Toneladas);Palmito;Toneladas;Toneladas;2015;4669;4669;14406
PFNM;Floresta Natural;Alimentícios;1.7 - Pequi (fruto) (Toneladas);Pequi (fruto);Toneladas;Toneladas;2015;18866;18866;14236
PFNM;Floresta Natural;Alimentícios;1.8 - Pinhão (Toneladas);Pinhão;Toneladas;Toneladas;2015;8393;8393;21187
PFNM;Floresta Natural;Alimentícios;1.9 - Umbu (fruto) (Toneladas);Umbu (fruto);Toneladas;Toneladas;2015;7451;7451;9832
PFNM;Floresta Natural;Alimentícios;1.10 - Outros (Toneladas);Outros alimentícios;Toneladas;Toneladas;2015;2412;2412;3272
PFNM;Floresta Natural;Aromáticos, medicinais, tóxicos e corantes;2.1 - Ipecacuanha ou poaia (raiz) (Toneladas);Ipecacuanha ou poaia (raiz);Toneladas;Toneladas;2015;1;1;90
PFNM;Floresta Natural;Aromáticos, medicinais, tóxicos e corantes;2.2 - Jaborandi (folha) (Toneladas);Jaborandi (folha);Toneladas;Toneladas;2015;238;238;909
PFNM;Floresta Natural;Aromáticos, medicinais, tóxicos e corantes;2.3 - Urucum (semente) (Toneladas);Urucum (semente);Toneladas;Toneladas;2015;0;0;0
PFNM;Floresta Natural;Aromáticos, medicinais, tóxicos e corantes;2.4 - Outros (Toneladas);Outros aromáticos, medicinais, tóxicos e corantes;Toneladas;Toneladas;2015;225;225;390
PFNM;Floresta Natural;Borrachas;3.1 - Caucho (Toneladas);Caucho;Toneladas;Toneladas;2015;0;0;0
PFNM;Floresta Natural;Borrachas;3.2 - Hevea (látex coagulado) (Toneladas);Hevea (látex coagulado);Toneladas;Toneladas;2015;1447;1447;4838
PFNM;Floresta Natural;Borrachas;3.3 - Hevea (látex líquido) (Toneladas);Hevea (látex líquido);Toneladas;Toneladas;2015;52;52;407
PFNM;Floresta Natural;Ceras;4.1 - Carnaúba (cera) (Toneladas);Carnaúba (cera);Toneladas;Toneladas;2015;2060;2060;29976
PFNM;Floresta Natural;Ceras;4.2 - Carnaúba (pó) (Toneladas);Carnaúba (pó);Toneladas;Toneladas;2015;19974;19974;195649
PFNM;Floresta Natural;Ceras;4.3 - Outras (Toneladas);Outras ceras;Toneladas;Toneladas;2015;0;0;0
PFNM;Floresta Natural;Fibras;5.1 - Buriti (Toneladas);Buriti;Toneladas;Toneladas;2015;451;451;2226
PFNM;Floresta Natural;Fibras;5.2 - Carnaúba (Toneladas);Carnaúba;Toneladas;Toneladas;2015;1298;1298;2517
PFNM;Floresta Natural;Fibras;5.3 - Piaçava (Toneladas);Piaçava;Toneladas;Toneladas;2015;44805;44805;95843
PFNM;Floresta Natural;Fibras;5.4 - Outras (Toneladas);Outras fibras;Toneladas;Toneladas;2015;286;286;994
PFNM;Floresta Natural;Gomas não elásticas;6.1 - Balata (Toneladas);Balata;Toneladas;Toneladas;2015;2;2;36
PFNM;Floresta Natural;Gomas não elásticas;6.2 - Maçaranduba (Toneladas);Maçaranduba;Toneladas;Toneladas;2015;0;0;0
PFNM;Floresta Natural;Gomas não elásticas;6.3 - Sorva (Toneladas);Sorva;Toneladas;Toneladas;2015;1;1;2
PFM;Floresta Natural;Madeira para Combustível;7.1 - Carvão vegetal (Toneladas);Carvão vegetal (extrativismo);Toneladas;Metros cúbicos;2015;797003;6376024;511056
PFM;Floresta Natural;Madeira para Combustível;7.2 - Lenha (Metros cúbicos);Lenha (extrativismo);Metros cúbicos;Metros cúbicos;2015;26960153;26960153;623033
PFM;Floresta Natural;Madeira para Indústria;7.3 - Madeira em tora (Metros cúbicos);Madeira em tora (extrativismo);Metros cúbicos;Metros cúbicos;2015;12308702;12308702;2067788
PFNM;Floresta Natural;Oleaginosos;8.1 - Babaçu (amêndoa) (Toneladas);Babaçu (amêndoa);Toneladas;Toneladas;2015;77955;77955;107746
PFNM;Floresta Natural;Oleaginosos;8.2 - Copaíba (óleo) (Toneladas);Copaíba (óleo);Toneladas;Toneladas;2015;153;153;3432
PFNM;Floresta Natural;Oleaginosos;8.3 - Cumaru (amêndoa) (Toneladas);Cumaru (amêndoa);Toneladas;Toneladas;2015;97;97;2911
PFNM;Floresta Natural;Oleaginosos;8.4 - Licuri (coquilho) (Toneladas);Licuri (coquilho);Toneladas;Toneladas;2015;4072;4072;4039
PFNM;Floresta Natural;Oleaginosos;8.5 - Oiticica (semente) (Toneladas);Oiticica (semente);Toneladas;Toneladas;2015;12;12;9
PFNM;Floresta Natural;Oleaginosos;8.6 - Pequi (amêndoa) (Toneladas);Pequi (amêndoa);Toneladas;Toneladas;2015;2228;2228;4897
PFNM;Floresta Natural;Oleaginosos;8.7 - Tucum (amêndoa) (Toneladas);Tucum (amêndoa);Toneladas;Toneladas;2015;489;489;1166
PFNM;Floresta Natural;Oleaginosos;8.8 - Outros (Toneladas);Outros oleaginosos;Toneladas;Toneladas;2015;674;674;1649
PFM;Floresta Natural;Nó de pinho;9.1 - Pinheiro brasileiro (nó de pinho) (Metros cúbicos);Pinheiro brasileiro (nó de pinho);Metros cúbicos;Metros cúbicos;2015;5139;5139;711
PFM;Floresta Natural;Árvores abatidas;9.2 - Pinheiro brasileiro (árvores abatidas) (Mil árvores);Pinheiro brasileiro (árvores abatidas);Mil árvores;Mil árvores;2015;60;60;0
PFM;Floresta Natural;Madeira para Indústria - subdivisão;9.3 - Pinheiro brasileiro (madeira em tora) (Metros cúbicos);Pinheiro brasileiro (madeira em tora);Metros cúbicos;Metros cúbicos;2015;98949;98949;0
PFNM;Floresta Natural;Tanantes;10.1 - Angico (casca) (Toneladas);Angico (casca);Toneladas;Toneladas;2015;112;112;116
PFNM;Floresta Natural;Tanantes;10.2 - Barbatimão (casca) (Toneladas);Barbatimão (casca);Toneladas;Toneladas;2015;5;5;9
PFNM;Floresta Natural;Tanantes;10.3 - Outros (Toneladas);Outros tanantes;Toneladas;Toneladas;2015;2;2;16
PFM;Floresta Plantada;Madeira para Combustível;1.1 - Carvão vegetal (Toneladas);Carvão vegetal (silvicultura);Toneladas;Metros cúbicos;2015;5385514;43084112;2487330
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.1.1 - Carvão vegetal de eucalipto (Toneladas);Carvão vegetal de eucalipto (silvicultura);Toneladas;Metros cúbicos;2015;5325772;42606176;2444796
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.1.2 - Carvão vegetal de pinus (Toneladas);Carvão vegetal de pinus (silvicultura);Toneladas;Metros cúbicos;2015;13658;109264;5975
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.1.3 - Carvão vegetal de outras espécies (Toneladas);Carvão vegetal de outras espécies (silvicultura);Toneladas;Metros cúbicos;2015;46084;368672;36559
PFM;Floresta Plantada;Madeira para Combustível;1.2 - Lenha (Metros cúbicos);Lenha (silvicultura);Metros cúbicos;Metros cúbicos;2015;54533947;54533947;2285275
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.1 - Lenha de eucalipto (Metros cúbicos);Lenha de eucalipto (silvicultura);Metros cúbicos;Metros cúbicos;2015;46932082;46932082;1978855
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.2 - Lenha de pinus (Metros cúbicos);Lenha de pinus (silvicultura);Metros cúbicos;Metros cúbicos;2015;3292158;3292158;124602
PFM;Floresta Plantada;Madeira para Combustível - Subdivisão;1.2.3 - Lenha de outras espécies (Metros cúbicos);Lenha de outras espécies (silvicultura);Metros cúbicos;Metros cúbicos;2015;4309707;4309707;181818
PFM;Floresta Plantada;Madeira para Indústria;1.3 - Madeira em tora (Metros cúbicos);Madeira em tora (silvicultura);Metros cúbicos;Metros cúbicos;2015;123868472;123868472;8569709
PFM;Floresta Plantada;Madeira para Indústria - subdivisão;1.3.1 - Madeira em tora para papel e celulose (Metros cúbicos);Madeira em tora para papel e celulose (silvicultura);Metros cúbicos;Metros cúbicos;2015;76828085;76828085;4841028
PFM;Floresta Plantada;Madeira para Indústria - Subdivisão II;1.3.1.1 - Madeira em tora de eucalipto para papel e celulose (Metros cúbicos);Madeira em tora de eucalipto para papel e celulose (silvicultura);Metros cúbicos;Metros cúbicos;2015;63644600;63644600;4124029
PFM;Floresta Plantada;Madeira para Indústria - Subdivisão II;1.3.1.2 - Madeira em tora de pinus para papel e celulose (Metros cúbicos);Madeira em tora de pinus para papel e celulose (silvicultura);Metros cúbicos;Metros cúbicos;2015;12814688;12814688;697415
PFM;Floresta Plantada;Madeira para Indústria - Subdivisão II;1.3.1.3 - Madeira em tora de outras espécies para papel e celulose (Metros cúbicos);Madeira em tora de outras espécies para papel e celulose (silvicultura);Metros cúbicos;Metros cúbicos;2015;368797;368797;19584
PFM;Floresta Plantada;Madeira para Indústria - subdivisão;1.3.2 - Madeira em tora para outras finalidades (Metros cúbicos);Madeira em tora para outras finalidades (silvicultura);Metros cúbicos;Metros cúbicos;2015;47040387;47040387;3728681
PFM;Floresta Plantada;Madeira para Indústria - Subdivisão II;1.3.2.1 - Madeira em tora de eucalipto para outras finalidades (Metros cúbicos);Madeira em tora de eucalipto para outras finalidades (silvicultura);Metros cúbicos;Metros cúbicos;2015;24150087;24150087;1907499
PFM;Floresta Plantada;Madeira para Indústria - Subdivisão II;1.3.2.2 - Madeira em tora de pinus para outras finalidades (Metros cúbicos);Madeira em tora de pinus para outras finalidades (silvicultura);Metros cúbicos;Metros cúbicos;2015;21588808;21588808;1660200
PFM;Floresta Plantada;Madeira para Indústria - Subdivisão II;1.3.2.3 - Madeira em tora de outras espécies para outras finalidades (Metros cúbicos);Madeira em tora de outras espécies para outras finalidades (silvicultura);Metros cúbicos;Metros cúbicos;2015;1301492;1301492;160983
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.1 - Acácia-negra (casca) (Toneladas);Acácia-negra (casca);Toneladas;Toneladas;2015;62946;62946;11869
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.2 - Eucalipto (folha) (Toneladas);Eucalipto (folha);Toneladas;Toneladas;2015;36462;36462;2145
PFNM;Floresta Plantada;Outros produtos da silvicultura;2.3 - Resina (Toneladas);Resina;Toneladas;Toneladas;2015;95831;95831;278867
PFNM;Floresta Natural;Alimentícios;1.1 - Açaí (fruto) (Toneladas);Açaí (fruto);Toneladas;Toneladas;2016;215609;215609;539836
PFNM;Floresta Natural;Alimentícios;1.2 - Castanha-de-caju (Toneladas);Castanha de cajú;Toneladas;Toneladas;2016;1745;1745;4818
PFNM;Floresta Natural;Alimentícios;1.3 - Castanha-do-pará (Toneladas);Castanha-do-Pará;Toneladas;Toneladas;2016;34664;34664;110091
PFNM;Floresta Natural;Alimentícios;1.4 - Erva-mate (Toneladas);Erva-mate;Toneladas;Toneladas;2016;346953;346953;398763
PFNM;Floresta Natural;Alimentícios;1.5 - Mangaba (fruto) (Toneladas);Mangaba;Toneladas;Toneladas;2016;922;922;2066
PFNM;Floresta Natural;Alimentícios;1.6 - Palmito (Toneladas);Palmito;Toneladas;Toneladas;2016;4260;4260;16026
PFNM;Floresta Natural;Alimentícios;1.7 - Pequi (fruto) (Toneladas);Pequi (fruto);Toneladas;Toneladas;2016;17305;17305;14034
PFNM;Floresta Natural;Alimentícios;1.8 - Pinhão (Toneladas);Pinhão;Toneladas;Toneladas;2016;7746;7746;22405
PFNM;Floresta Natural;Alimentícios;1.9 - Umbu (fruto) (Toneladas);Umbu (fruto);Toneladas;Toneladas;2016;8390;8390;11162
PFNM;Floresta Natural;Alimentícios;1.10 - Outros (Toneladas);Outros alimentícios;Toneladas;Toneladas;2016;2466;2466;4035
PFNM;Floresta Natural;Aromáticos, medicinais, tóxicos e corantes;2.1 - Ipecacuanha ou poaia (raiz) (Toneladas);Ipecacuanha ou poaia (raiz);Toneladas;Toneladas;2016;1;1;83
PFNM;Floresta Natural;Aromáticos, medicinais, tóxicos e corantes;2.2 - Jaborandi (folha) (Toneladas);Jaborandi (folha);Toneladas;Toneladas;2016;229;229;920
PFNM;Floresta Natural;Aromáticos, medicinais, tóxicos e corantes;2.3 - Urucum (semente) (Toneladas);Urucum (semente);Toneladas;Toneladas;2016;20;20;40
PFNM;Floresta Natural;Aromáticos, medicinais, tóxicos e corantes;2.4 - Outros (Toneladas);Outros aromáticos, medicinais, tóxicos e corantes;Toneladas;Toneladas;2016;218;218;610
PFNM;Floresta Natural;Borrachas;3.1 - Caucho (Toneladas);Caucho;Toneladas;Toneladas;2016;;;
PFNM;Floresta Natural;Borrachas;3.2 - Hevea (látex coagulado) (Toneladas);Hevea (látex coagulado);Toneladas;Toneladas;2016;1202;1202;4143
PFNM;Floresta Natural;Borrachas;3.3 - Hevea (látex líquido) (Toneladas);Hevea (látex líquido);Toneladas;Toneladas;2016;4;4;31
PFNM;Floresta Natural;Ceras;4.1 - Carnaúba (cera) (Toneladas);Carnaúba (cera);Toneladas;Toneladas;2016;1674;1674;24011
PFNM;Floresta Natural;Ceras;4.2 - Carnaúba (pó) (Toneladas);Carnaúba (pó);Toneladas;Toneladas;2016;17957;17957;187460
PFNM;Floresta Natural;Ceras;4.3 - Outras (Toneladas);Outras ceras;Toneladas;Toneladas;2016;;;
PFNM;Floresta Natural;Fibras;5.1 - Buriti (Toneladas);Buriti;Toneladas;Toneladas;2016;441;441;2249
PFNM;Floresta Natural;Fibras;5.2 - Carnaúba (Toneladas);Carnaúba;Toneladas;Toneladas;2016;1125;1125;2411
PFNM;Floresta Natural;Fibras;5.3 - Piaçava (Toneladas);Piaçava;Toneladas;Toneladas;2016;45645;45645;103711
PFNM;Floresta Natural;Fibras;5.4 - Outras (Toneladas);Outras fibras;Toneladas;Toneladas;2016;339;339;959
PFNM;Floresta Natural;Gomas não elásticas;6.1 - Balata (Toneladas);Balata;Toneladas;Toneladas;2016;2;2;32
PFNM;Floresta Natural;Gomas não elásticas;6.2 - Maçaranduba (Toneladas);Maçaranduba;Toneladas;Toneladas;2016;;;
PFNM;Floresta Natural;Gomas não elásticas;6.3 - Sorva (Toneladas);Sorva;Toneladas;Toneladas;2016;1;1;2
PFM;Floresta Natural;Madeira para Combustível;7.1 - Carvão vegetal (Toneladas);Carvão vegetal (extrativismo);Toneladas;Metros cúbicos;2016;544488;4355904;393943
PFM;Floresta Natural;Madeira para Combustível;7.2 - Lenha (Metros cúbicos);Lenha (extrativismo);Metros cúbicos;Metros cúbicos;2016;24954940;24954940;626419
PFM;Floresta Natural;Madeira para Indústria;7.3 - Madeira em tora (Metros cúbicos);Madeira em tora (extrativismo);Metros cúbicos;Metros cúbicos;2016;11450693;11450693;1838970
PFNM;Floresta Natural;Oleaginosos;8.1 - Babaçu (amêndoa) (Toneladas);Babaçu (amêndoa);Toneladas;Toneladas;2016;61390;61390;95508
PFNM;Floresta Natural;Oleaginosos;8.2 - Copaíba (óleo) (Toneladas);Copaíba (óleo);Toneladas;Toneladas;2016;165;165;3789
PFNM;Floresta Natural;Oleaginosos;8.3 - Cumaru (amêndoa) (Toneladas);Cumaru (amêndoa);Toneladas;Toneladas;2016;145;145;4049
PFNM;Floresta Natural;Oleaginosos;8.4 - Licuri (coquilho) (Toneladas);Licuri (coquilho);Toneladas;Toneladas;2016;3787;3787;3741
PFNM;Floresta Natural;Oleaginosos;8.5 - Oiticica (semente) (Toneladas);Oiticica (semente);Toneladas;Toneladas;2016;7;7;7
PFNM;Floresta Natural;Oleaginosos;8.6 - Pequi (amêndoa) (Toneladas);Pequi (amêndoa);Toneladas;Toneladas;2016;1471;1471;4042
PFNM;Floresta Natural;Oleaginosos;8.7 - Tucum (amêndoa) (Toneladas);Tucum (amêndoa);Toneladas;Toneladas;2016;462;462;1225
PFNM;Floresta Natural;Oleaginosos;8.8 - Outros (Toneladas);Outros oleaginosos;Toneladas;Toneladas;2016;829;829;3194
PFM;Floresta Natural;Nó de pinho;9.1 - Pinheiro brasileiro (nó de pinho) (Metros cúbicos);Pinheiro brasileiro (nó de pinho);Metros cúbicos;Metros cúbicos;2016;9166;9166;1339
PFM;Floresta Natural;Árvores abatidas;9.2 - Pinheiro brasileiro (árvores abatidas) (Mil árvores);Pinheiro brasileiro (árvores abatidas);Mil árvores;Mil árvores;2016;43;43;
PFM;Floresta Natural;Madeira para Indústria - subdivisão;9.3 - Pinheiro brasileiro (madeira em tora) (Metros cúbicos);Pinheiro brasileiro (madeira em tora);Metros cúbicos;Metros cúbicos;2016;77550;77550;
PFNM;Floresta Natural;Tanantes;10.1 - Angico (casca) (Toneladas);Angico (casca);Toneladas;Toneladas;2016;95;95;127
